DayOfYear,MinuteOfDay,Duration
294,1173,0.32
294,1174,0.1
294,1174,0.13
294,1174,0.07
294,1174,0.07
294,1174,0.01
294,1178,0.26
294,1178,0.1
294,1178,0.2
294,1182,0.23
294,1185,0.18
294,1186,0.4
294,1194,0.1
294,1194,0.01
294,1195,0.12
294,1197,0.09
294,1197,0.12
294,1200,0.12
294,1218,0.12
294,1218,0.06
294,1321,0.25
294,1322,0.03
294,1322,0.26
294,1323,0.04
294,1323,0.08
294,1328,0.31
294,1328,0.12
294,1338,0.18
294,1338,0.15
294,1338,3.06
294,1338,0.12
294,1341,0.18
294,1341,0.12
294,1355,0.21
294,1377,0.27
294,1377,0.03
294,1431,0.13
294,1431,0.06
294,1431,0.13
294,1431,0.1
294,1432,0.04
294,1432,0.18
295,9,0.26
295,10,0.09
295,10,0.25
295,11,0.08
295,11,0.04
295,15,0.21
295,16,0.1
295,16,0.12
295,16,0.11
295,17,0.11
295,17,0.23
295,17,0.23
295,17,0.01
295,17,0.04
295,18,0.06
295,18,0.07
295,18,0.36
295,523,0.33
295,524,0.14
295,524,0.07
295,533,0.21
295,533,0.12
295,533,0.06
295,533,0.01
295,534,0.07
295,545,0.02
295,551,0.36
295,551,0.03
295,552,0.11
295,552,0.14
295,555,0.25
295,555,0.07
295,556,0.19
295,563,0.24
295,569,0.48
295,570,0.03
295,570,0.12
295,570,0.18
295,574,0.03
295,574,0.05
295,1350,0.0
295,1357,0.17
295,1357,0.03
295,1357,0.1
295,1357,0.03
295,1357,0.15
295,1357,0.17
295,1358,0.12
295,1358,0.14
295,1358,0.2
295,1359,0.03
295,1362,0.39
295,1362,0.42
295,1364,0.3
295,1365,0.27
295,1365,0.09
295,1365,0.01
295,1370,0.22
295,1374,1.99
295,1375,0.0
295,1383,0.52
295,1383,0.07
295,1385,0.01
295,1427,0.08
295,1427,0.03
295,1427,0.4
295,1428,0.26
295,1429,0.19
295,1430,0.35
295,1430,0.01
295,1430,0.04
295,1430,0.21
295,1431,0.07
295,1431,0.18
295,1431,0.15
295,1431,0.04
295,1433,0.12
295,1433,0.13
296,1,0.25
296,1,0.18
296,2,0.29
296,2,0.1
296,2,0.17
296,3,0.15
296,3,0.35
296,4,0.11
296,4,0.21
296,5,0.2
296,5,0.12
296,18,0.0
296,28,0.18
296,45,0.08
296,587,0.06
296,587,0.07
296,645,0.17
296,646,0.04
296,646,0.02
296,646,0.21
296,646,0.1
296,649,1.74
296,649,0.17
296,650,0.13
296,650,0.03
296,651,0.14
296,651,0.31
296,651,0.26
296,653,0.1
296,654,0.14
296,654,0.12
296,655,0.18
296,655,0.12
296,668,0.44
296,669,0.18
296,669,0.51
296,669,0.06
296,670,0.41
296,671,0.12
296,692,0.25
296,692,0.1
296,692,0.09
296,692,0.17
296,693,0.43
296,708,0.23
296,708,0.14
296,709,0.29
296,710,0.23
296,710,0.02
296,711,0.13
296,711,0.1
296,711,0.13
296,711,0.11
296,711,0.08
296,712,0.23
296,712,0.26
296,712,0.03
296,714,0.12
296,778,0.12
296,901,0.33
296,902,0.12
296,903,0.28
296,903,0.13
296,904,0.09
296,904,0.2
296,904,0.21
296,904,0.02
296,1021,0.33
296,1022,0.42
296,1023,0.13
296,1023,0.41
296,1023,0.07
296,1025,0.34
296,1042,0.1
296,1124,0.12
296,1124,0.09
296,1124,0.08
296,1125,0.14
296,1125,0.18
296,1151,0.08
296,1154,0.0
296,1160,0.3
296,1162,0.06
296,1163,0.1
296,1163,0.01
296,1171,0.04
296,1172,0.19
296,1172,0.12
296,1173,0.24
296,1173,0.04
296,1173,0.04
296,1188,0.19
296,1188,0.16
296,1189,0.38
296,1190,0.46
296,1190,0.06
296,1190,0.1
296,1190,0.03
296,1190,0.03
296,1190,0.04
296,1191,0.2
296,1191,0.17
296,1233,0.12
296,1245,0.11
296,1245,0.08
296,1245,0.15
296,1247,0.18
296,1247,0.38
296,1248,0.03
296,1248,0.24
296,1248,0.16
296,1249,0.18
296,1369,0.6
296,1369,0.15
296,1369,0.2
296,1370,0.35
296,1370,0.38
296,1371,0.02
296,1371,0.12
296,1389,0.61
296,1390,0.1
296,1390,0.14
296,1408,0.25
296,1408,0.1
296,1409,0.12
296,1409,0.01
296,1409,0.1
296,1409,0.1
296,1414,0.13
296,1415,0.13
297,113,0.08
297,704,0.04
297,704,0.06
297,704,0.07
297,716,0.21
297,716,0.07
297,716,0.33
297,720,0.04
297,720,0.0
297,720,0.15
297,721,0.18
297,730,0.13
297,782,0.3
297,785,0.04
297,794,0.12
297,796,0.02
297,797,0.29
297,801,0.04
297,801,0.1
297,802,0.09
297,840,0.24
297,840,0.34
297,841,0.09
297,841,0.09
297,1054,0.08
297,1054,0.12
297,1054,0.11
297,1055,0.42
297,1055,0.12
297,1055,0.13
297,1056,0.43
297,1057,0.26
297,1057,0.11
297,1059,0.34
297,1059,0.12
297,1059,0.2
297,1061,0.72
297,1061,0.07
297,1076,0.24
297,1076,0.01
297,1178,0.29
297,1178,0.06
297,1179,0.35
297,1180,0.45
297,1182,0.17
297,1192,0.21
297,1192,0.04
297,1192,0.11
297,1196,0.09
297,1196,0.12
297,1202,0.12
297,1203,0.07
297,1262,0.44
297,1263,0.13
297,1264,0.04
297,1264,0.14
297,1264,0.15
297,1265,0.22
297,1265,0.01
297,1265,0.06
297,1265,0.23
297,1266,0.14
297,1266,0.1
297,1310,0.16
297,1310,0.21
297,1311,0.11
297,1311,0.05
297,1344,0.13
297,1344,0.15
297,1374,0.26
297,1374,0.11
297,1411,0.19
297,1411,0.15
297,1411,0.08
297,1411,0.07
297,1419,0.08
297,1419,0.14
298,11,0.06
298,12,0.07
298,13,0.16
298,13,0.02
298,25,0.06
298,85,0.13
298,94,0.28
298,94,0.3
298,94,0.2
298,94,0.08
298,104,0.15
298,161,0.51
298,666,0.05
298,666,0.07
298,687,0.6
298,687,0.04
298,689,0.4
298,689,0.12
298,690,0.61
298,691,0.67
298,692,0.17
298,692,0.71
298,693,0.08
298,693,0.14
298,693,0.28
298,694,0.07
298,694,0.56
298,694,0.2
298,694,0.08
298,694,0.1
298,694,0.06
298,695,0.07
298,696,1.14
298,696,0.04
298,698,0.28
298,698,0.04
298,703,0.16
298,703,0.1
298,703,0.1
298,756,0.48
298,756,0.09
298,915,0.3
298,915,0.02
298,916,0.04
298,916,0.13
298,916,0.2
298,916,0.19
298,917,0.5
298,918,0.11
298,919,0.22
298,919,0.05
298,919,0.12
298,932,0.08
298,1027,0.53
298,1027,0.04
298,1028,0.07
298,1030,0.12
298,1030,0.12
298,1030,0.11
298,1030,0.0
298,1030,0.07
298,1031,0.01
298,1032,0.06
298,1034,0.11
298,1034,0.04
298,1035,0.27
298,1036,0.04
298,1036,0.12
298,1036,0.12
298,1038,0.24
298,1038,0.29
298,1038,0.2
298,1039,0.34
298,1040,0.61
298,1043,0.22
298,1043,0.28
298,1044,0.69
298,1044,0.06
298,1044,0.03
298,1045,0.13
298,1065,0.6
298,1066,0.28
298,1066,0.08
298,1166,0.57
298,1167,0.01
298,1167,0.08
298,1169,0.9
298,1170,0.06
298,1171,0.16
298,1171,0.1
298,1171,0.1
298,1174,0.37
298,1174,0.11
298,1174,0.16
298,1229,0.21
298,1229,0.06
298,1229,0.11
298,1238,0.86
298,1238,0.61
298,1238,0.09
298,1243,0.44
298,1252,0.14
298,1253,0.14
298,1253,0.24
298,1313,0.15
298,1313,0.02
298,1313,0.07
298,1346,0.07
298,1346,0.07
298,1351,0.4
298,1351,0.07
298,1351,0.11
298,1358,0.16
298,1358,0.02
298,1358,0.07
298,1358,0.12
298,1358,0.08
298,1358,0.09
298,1377,0.52
298,1378,0.06
298,1379,0.21
298,1379,0.09
298,1379,0.12
298,1380,0.22
298,1380,0.21
298,1381,0.13
298,1381,0.21
298,1382,0.12
298,1382,0.11
298,1383,0.04
298,1383,0.12
298,1383,0.12
298,1383,0.02
298,1399,0.03
298,1399,0.15
298,1407,0.14
298,1407,0.04
298,1432,0.13
298,1438,0.1
298,1438,0.06
298,1439,0.12
299,157,0.08
299,253,0.01
299,253,0.1
299,253,0.15
299,254,0.1
299,254,0.02
299,254,0.07
299,254,0.04
299,254,0.14
299,254,0.1
299,700,0.04
299,700,0.08
299,700,0.07
299,701,0.3
299,702,0.07
299,703,0.28
299,703,0.32
299,704,0.33
299,704,0.07
299,705,0.11
299,706,0.11
299,706,0.14
299,706,0.2
299,706,0.24
299,707,0.38
299,707,0.06
299,707,0.21
299,707,0.09
299,708,0.28
299,709,0.12
299,709,0.17
299,709,0.32
299,709,0.09
299,710,0.06
299,710,0.14
299,710,0.18
299,711,0.13
299,712,0.28
299,712,0.12
299,719,0.11
299,719,0.13
299,719,0.07
299,722,0.12
299,722,0.17
299,727,0.11
299,727,0.07
299,728,0.36
299,735,0.19
299,735,0.04
299,735,0.34
299,761,0.17
299,782,0.41
299,783,0.1
299,783,0.06
299,795,0.7
299,834,0.1
299,834,0.09
299,861,0.19
299,861,0.09
299,862,0.02
299,975,0.18
299,975,0.07
299,975,0.09
299,975,0.2
299,975,0.25
299,976,0.38
299,976,0.01
299,979,0.8
299,988,0.15
299,990,0.04
299,1022,0.18
299,1022,0.1
299,1022,0.15
299,1022,0.16
299,1022,0.0
299,1023,0.01
299,1024,0.21
299,1024,0.18
299,1026,0.33
299,1026,0.04
299,1041,0.16
299,1041,0.15
299,1043,0.0
299,1043,0.15
299,1044,0.15
299,1044,0.23
299,1048,0.0
299,1054,0.02
299,1054,0.13
299,1054,0.15
299,1055,0.17
299,1057,0.15
299,1059,0.06
299,1059,0.1
299,1059,0.09
299,1062,0.0
299,1062,0.14
299,1063,0.0
299,1063,0.06
299,1064,0.12
299,1081,0.23
299,1081,0.09
299,1082,0.03
299,1082,0.1
299,1082,0.02
299,1105,0.08
299,1105,0.17
299,1105,0.01
299,1105,0.03
299,1106,0.16
299,1106,0.17
299,1106,0.09
299,1106,0.07
299,1106,0.08
299,1107,0.24
299,1107,0.34
299,1108,0.07
299,1108,0.02
299,1111,2.31
299,1112,0.06
299,1112,0.01
299,1112,0.15
299,1112,0.09
299,1112,0.1
299,1112,0.04
299,1113,0.11
299,1113,0.02
299,1113,0.13
299,1114,0.21
299,1114,0.06
299,1114,0.07
299,1114,0.01
299,1115,1.05
299,1116,0.06
299,1116,0.1
299,1116,0.03
299,1116,0.11
299,1116,0.21
299,1117,0.26
299,1117,0.07
299,1117,0.08
299,1118,0.06
299,1118,0.03
299,1118,0.04
299,1118,0.3
299,1118,0.1
299,1119,0.27
299,1119,0.36
299,1120,0.14
299,1120,0.07
299,1120,0.04
299,1121,0.61
299,1122,0.54
299,1122,0.09
299,1123,0.27
299,1123,0.1
299,1123,0.16
299,1123,0.02
299,1123,0.03
299,1189,0.32
299,1190,0.01
299,1190,0.01
299,1195,1.03
299,1195,0.09
299,1224,1.19
299,1230,2.31
299,1230,0.14
299,1230,0.06
299,1230,0.06
299,1231,0.02
299,1231,0.23
299,1231,0.02
299,1231,0.11
299,1232,0.51
299,1232,0.07
299,1233,0.05
299,1233,0.16
299,1261,0.16
299,1261,0.04
299,1261,0.22
299,1262,0.12
299,1262,0.08
299,1262,0.12
299,1264,0.27
299,1264,0.08
299,1264,0.26
299,1265,0.43
299,1266,0.24
299,1266,0.21
299,1267,0.33
299,1267,0.15
299,1268,0.12
299,1270,0.18
299,1270,0.26
299,1271,0.13
299,1271,0.32
299,1271,0.03
299,1272,0.09
299,1272,0.02
299,1337,0.1
299,1337,0.27
299,1338,0.15
299,1338,0.06
299,1338,0.09
299,1338,0.12
299,1338,0.06
299,1338,0.07
299,1339,0.15
299,1340,0.11
299,1340,0.01
299,1340,0.15
299,1340,0.12
299,1341,0.36
299,1342,0.19
299,1342,0.1
299,1342,0.12
299,1343,0.28
299,1344,0.41
299,1345,0.25
299,1345,0.22
299,1346,0.21
299,1346,0.16
299,1346,0.04
299,1347,0.12
299,1351,0.12
299,1372,0.04
299,1372,0.14
299,1389,0.04
299,1389,0.09
299,1389,0.01
299,1395,0.38
299,1396,0.08
299,1396,0.12
299,1396,0.28
300,120,0.08
300,120,0.06
300,121,0.53
300,121,0.14
300,121,0.07
300,122,0.1
300,122,0.26
300,122,0.28
300,122,0.13
300,122,0.1
300,122,0.01
300,122,0.05
300,122,0.07
300,123,0.01
300,126,0.07
300,126,0.07
300,127,0.1
300,127,0.06
300,127,0.52
300,128,0.1
300,129,0.16
300,129,0.04
300,129,0.1
300,130,0.13
300,130,0.05
300,131,0.1
300,131,0.06
300,131,0.14
300,131,0.13
300,131,0.19
300,132,0.08
300,132,0.06
300,132,0.04
300,132,0.07
300,132,0.12
300,132,0.14
300,815,1.41
300,815,0.1
300,815,0.15
300,817,0.14
300,818,0.05
300,818,0.14
300,819,0.01
300,819,0.02
300,819,0.03
300,821,0.25
300,821,0.02
300,822,0.06
300,822,0.09
300,834,0.17
300,834,0.2
300,916,0.07
300,916,0.04
300,926,0.15
300,927,0.15
300,927,0.04
300,927,0.01
300,933,0.35
300,933,0.15
300,933,0.06
300,933,0.28
300,934,0.08
300,934,0.15
300,935,0.25
300,935,0.05
300,935,0.19
300,936,0.18
300,937,0.41
300,937,0.08
300,937,0.35
300,938,0.12
300,938,0.18
300,938,0.02
300,939,0.11
300,939,0.04
300,939,0.08
300,940,0.11
300,940,0.04
300,940,0.08
300,940,0.08
300,940,0.02
300,940,0.16
300,940,0.04
300,941,0.15
300,942,0.17
300,942,0.17
300,942,0.0
300,943,0.08
300,943,0.03
300,943,0.01
300,943,0.06
300,974,0.04
300,974,0.12
300,1009,0.08
300,1018,0.13
300,1019,0.03
300,1019,0.06
300,1019,0.1
300,1155,0.29
300,1155,0.18
300,1155,0.28
300,1162,0.06
300,1162,0.12
300,1165,0.13
300,1166,0.14
300,1166,0.18
300,1167,0.38
300,1167,0.01
300,1173,0.31
300,1173,0.25
300,1176,0.23
300,1234,0.24
300,1234,0.16
300,1234,0.11
300,1235,0.23
300,1235,0.1
300,1235,0.22
300,1236,0.23
300,1236,0.08
300,1247,0.26
300,1247,0.1
300,1248,0.24
300,1248,0.1
300,1257,0.04
300,1257,0.1
300,1293,0.35
300,1293,0.04
300,1294,0.04
300,1295,0.04
300,1300,0.35
300,1300,0.1
300,1301,0.4
300,1301,0.03
300,1301,0.24
300,1302,0.14
300,1302,0.12
300,1302,0.03
300,1302,0.2
300,1302,0.08
300,1303,0.1
300,1303,0.09
300,1303,0.16
300,1304,0.1
300,1304,0.11
300,1304,0.2
300,1304,0.1
300,1305,0.1
300,1306,0.13
300,1306,0.05
300,1307,0.17
300,1307,0.04
300,1307,0.09
300,1307,0.16
300,1308,0.06
300,1319,0.24
300,1319,0.03
300,1319,0.03
300,1408,0.35
300,1408,0.04
300,1411,1.07
300,1412,0.2
300,1412,0.26
300,1413,0.13
300,1414,0.54
300,1414,0.04
300,1414,0.04
300,1414,0.03
300,1414,0.03
300,1414,0.06
300,1414,0.06
300,1416,0.23
300,1416,0.08
300,1417,0.12
300,1417,0.02
300,1418,0.03
300,1418,0.09
300,1418,0.0
300,1418,0.06
300,1420,0.27
301,3,0.39
301,4,0.94
301,4,0.01
301,5,0.09
301,8,0.12
301,10,0.94
301,10,0.02
301,14,0.22
301,16,1.04
301,16,0.36
301,18,0.4
301,21,0.28
301,49,0.14
301,60,0.24
301,60,0.03
301,60,0.11
301,66,0.35
301,66,0.09
301,67,0.12
301,278,0.08
301,278,0.06
301,279,0.68
301,280,0.45
301,280,0.21
301,281,0.12
301,281,0.02
301,282,0.29
301,282,0.33
301,282,0.0
301,282,0.02
301,284,0.32
301,284,0.03
301,284,0.04
301,285,0.14
301,285,0.04
301,285,0.05
301,285,0.03
301,286,0.12
301,287,0.13
301,288,0.28
301,391,0.13
301,391,0.09
301,391,0.28
301,392,0.16
301,392,0.03
301,392,0.01
301,393,0.27
301,393,0.2
301,393,0.1
301,393,0.21
301,393,0.04
301,403,3.08
301,403,0.18
301,404,0.71
301,405,0.11
301,406,0.12
301,406,0.47
301,849,0.43
301,850,0.13
301,850,0.11
301,851,0.03
301,851,0.07
301,854,0.1
301,854,0.14
301,854,0.06
301,854,0.09
301,862,0.21
301,885,0.29
301,885,0.07
301,885,0.09
301,885,0.16
301,886,0.07
301,886,0.37
301,887,0.21
301,888,0.49
301,889,0.12
301,889,0.32
301,889,0.17
301,890,0.08
301,906,0.16
301,906,0.04
301,906,0.19
301,906,0.27
301,906,0.12
301,909,0.14
301,909,0.06
301,910,0.26
301,915,0.8
301,916,0.05
301,917,0.09
301,917,0.46
301,918,0.2
301,918,0.32
301,919,0.42
301,920,0.02
301,920,0.11
301,966,0.12
301,968,0.48
301,969,0.07
301,974,0.71
301,974,0.15
301,975,0.16
301,975,0.33
301,983,0.86
301,984,0.12
301,984,0.11
301,985,0.33
301,985,0.12
301,985,0.02
301,986,0.39
301,986,0.1
301,987,0.07
301,987,0.04
301,987,0.1
301,987,0.06
301,987,0.14
301,987,0.06
301,988,0.14
301,1022,0.18
301,1022,0.01
301,1026,0.01
301,1026,0.12
301,1027,0.23
301,1027,0.05
301,1028,0.14
301,1030,0.14
301,1031,0.29
301,1031,0.3
301,1148,0.14
301,1203,0.17
301,1204,0.12
301,1204,0.08
301,1204,0.1
301,1205,0.28
301,1206,0.11
301,1219,0.16
301,1220,0.16
301,1221,0.09
301,1222,0.13
301,1222,0.03
301,1222,0.17
301,1223,0.07
301,1223,0.01
301,1223,0.02
301,1247,0.18
301,1252,0.27
301,1252,0.05
301,1255,0.18
301,1255,0.12
301,1256,0.08
301,1261,0.27
301,1261,0.63
301,1265,0.36
301,1265,0.06
301,1267,0.15
301,1268,0.12
301,1304,0.12
301,1348,0.18
301,1348,0.12
301,1365,0.12
301,1379,0.11
301,1379,0.0
301,1380,0.12
301,1380,0.13
301,1380,0.12
301,1381,0.2
301,1381,0.1
301,1381,0.06
301,1381,0.07
301,1381,0.12
301,1381,0.25
301,1381,0.12
301,1389,0.37
301,1389,0.2
301,1389,0.07
301,1390,0.07
301,1398,0.48
301,1398,0.11
301,1399,0.12
301,1399,0.16
301,1403,0.11
301,1403,0.22
302,82,0.3
302,119,0.53
302,119,0.1
302,119,0.02
302,119,0.08
302,119,0.06
302,119,0.26
302,119,0.09
302,120,0.14
302,120,0.05
302,120,0.11
302,120,0.36
302,121,0.12
302,121,0.07
302,121,0.07
302,121,0.03
302,121,0.2
302,122,0.1
302,122,0.07
302,129,0.21
302,129,0.13
302,130,0.05
302,131,0.08
302,134,0.04
302,146,0.14
302,147,0.06
302,147,0.12
302,149,0.06
302,149,0.1
302,153,0.08
302,210,0.08
302,796,0.16
302,796,0.1
302,797,0.12
302,797,0.04
302,797,0.21
302,798,0.18
302,798,0.07
302,802,0.14
302,807,0.13
302,821,0.44
302,821,0.04
302,881,0.11
302,897,0.08
302,898,0.17
302,899,0.06
302,899,0.05
302,916,0.19
302,916,0.12
302,917,0.33
302,917,0.02
302,918,0.02
302,919,0.0
302,920,0.14
302,927,0.2
302,928,0.43
302,929,0.13
302,929,0.12
302,935,0.23
302,935,0.11
302,1018,0.13
302,1018,0.07
302,1018,0.28
302,1019,0.19
302,1019,0.01
302,1023,0.09
302,1023,0.05
302,1024,0.07
302,1034,1.79
302,1035,0.57
302,1037,0.85
302,1038,0.74
302,1039,0.12
302,1040,0.57
302,1042,0.83
302,1042,0.14
302,1042,0.04
302,1042,0.05
302,1045,0.44
302,1045,0.14
302,1045,0.01
302,1047,0.51
302,1047,0.21
302,1048,0.54
302,1054,0.54
302,1057,1.01
302,1059,0.35
302,1059,0.0
302,1059,0.19
302,1061,0.53
302,1061,0.17
302,1061,0.0
302,1063,0.22
302,1064,0.03
302,1064,0.07
302,1064,0.07
302,1064,0.01
302,1064,0.15
302,1065,0.2
302,1065,0.23
302,1066,0.04
302,1066,0.01
302,1066,0.07
302,1067,0.17
302,1067,0.07
302,1069,0.05
302,1071,0.09
302,1071,0.01
302,1071,0.14
302,1072,0.03
302,1086,0.16
302,1086,0.06
302,1088,0.03
302,1088,0.07
302,1088,0.1
302,1088,0.15
302,1088,0.02
302,1088,0.21
302,1090,0.17
302,1090,0.14
302,1090,0.06
302,1090,0.07
302,1090,0.1
302,1090,0.1
302,1091,0.15
302,1091,0.16
302,1091,0.04
302,1091,0.01
302,1171,0.08
302,1205,0.1
302,1205,0.04
302,1206,0.06
302,1206,0.04
302,1207,0.2
302,1207,0.24
302,1208,0.13
302,1208,0.06
302,1208,0.05
302,1211,0.09
302,1211,0.23
302,1212,0.44
302,1213,0.16
302,1213,0.24
302,1214,0.12
302,1214,0.12
302,1251,0.5
302,1251,0.04
302,1252,0.18
302,1253,0.34
302,1253,0.16
302,1254,0.07
302,1254,0.04
302,1254,0.25
302,1255,0.53
302,1257,0.7
302,1288,0.22
302,1290,0.46
302,1290,0.17
302,1291,0.2
302,1296,0.22
302,1296,0.09
302,1296,0.04
302,1297,0.07
302,1298,0.02
302,1304,0.66
302,1308,0.73
302,1309,0.5
302,1309,0.07
302,1310,0.22
302,1311,0.37
302,1311,0.16
302,1313,0.6
302,1314,0.16
302,1314,0.12
302,1314,0.05
302,1315,0.31
302,1318,0.03
302,1329,0.07
302,1329,0.12
302,1329,0.03
302,1330,0.18
302,1331,0.11
302,1331,0.2
302,1331,0.02
302,1331,0.11
302,1331,0.06
302,1348,0.12
302,1392,0.25
302,1392,0.07
302,1392,0.1
302,1394,0.25
302,1395,0.1
302,1407,0.12
302,1430,0.25
303,43,0.08
303,79,0.04
303,79,0.12
303,79,0.1
303,79,0.18
303,80,0.09
303,80,0.1
303,82,0.12
303,106,0.08
303,533,0.3
303,695,0.12
303,698,0.05
303,698,0.01
303,699,0.13
303,700,0.1
303,701,0.24
303,701,0.13
303,701,0.06
303,701,0.18
303,701,0.06
303,701,0.12
303,701,0.1
303,702,0.63
303,703,0.37
303,704,0.39
303,705,0.43
303,705,0.12
303,705,0.28
303,707,1.37
303,709,0.35
303,710,0.16
303,714,0.06
303,714,0.12
303,717,0.7
303,717,0.43
303,717,0.26
303,718,0.29
303,718,0.08
303,718,0.11
303,719,0.46
303,720,0.24
303,720,0.53
303,724,0.42
303,724,0.12
303,725,0.2
303,726,1.06
303,727,0.14
303,727,0.18
303,728,0.72
303,728,0.24
303,729,0.24
303,732,1.12
303,733,0.33
303,733,0.23
303,734,0.16
303,734,0.48
303,739,1.34
303,739,0.14
303,739,0.21
303,741,0.6
303,745,1.5
303,745,0.17
303,749,0.36
303,749,0.11
303,749,0.17
303,897,3.72
303,914,0.17
303,914,0.06
303,914,0.03
303,914,0.05
303,921,0.16
303,929,0.06
303,929,0.02
303,932,0.14
303,935,0.11
303,935,0.04
303,935,0.03
303,939,0.46
303,940,0.12
303,940,0.07
303,944,0.39
303,945,0.2
303,945,0.2
303,946,0.14
303,952,0.26
303,953,0.2
303,955,0.08
303,955,0.01
303,956,0.04
303,967,0.14
303,999,0.14
303,999,0.08
303,999,0.05
303,999,0.06
303,1002,0.2
303,1010,0.2
303,1011,0.05
303,1021,0.41
303,1021,0.29
303,1022,0.04
303,1030,0.15
303,1030,0.07
303,1032,0.0
303,1045,0.38
303,1045,0.15
303,1053,0.1
303,1053,0.12
303,1053,0.07
303,1106,0.16
303,1106,0.24
303,1113,0.19
303,1113,0.18
303,1113,0.16
303,1114,0.3
303,1114,0.12
303,1115,0.19
303,1130,0.35
303,1131,0.07
303,1131,0.05
303,1132,0.19
303,1132,0.1
303,1138,0.14
303,1138,0.1
303,1138,0.15
303,1256,0.22
303,1257,0.08
303,1257,0.09
303,1263,0.16
303,1263,0.12
303,1266,0.19
303,1266,0.02
303,1267,0.05
303,1267,0.33
303,1267,0.03
303,1267,0.05
303,1267,0.02
303,1268,0.28
303,1269,0.14
303,1271,0.22
303,1271,0.29
303,1271,0.13
303,1272,0.3
303,1273,0.28
303,1273,0.27
303,1275,0.44
303,1275,0.13
303,1280,0.51
303,1280,0.13
303,1286,2.19
303,1286,0.15
303,1288,0.09
303,1289,0.06
303,1299,0.44
303,1300,0.18
303,1300,0.17
303,1301,0.06
303,1303,0.12
303,1304,0.21
303,1305,0.14
303,1305,0.31
303,1306,0.01
303,1306,0.18
303,1306,0.22
303,1307,0.25
303,1308,0.23
303,1308,0.27
303,1311,0.28
303,1328,0.08
303,1328,0.06
303,1335,0.07
303,1335,0.01
303,1367,0.13
303,1368,0.05
303,1372,0.09
303,1372,0.07
303,1372,0.32
303,1372,0.09
303,1372,0.14
303,1372,0.06
303,1373,0.16
303,1374,0.2
303,1374,0.32
303,1389,0.06
303,1389,0.06
303,1389,0.12
303,1396,0.12
303,1398,0.06
303,1398,0.12
303,1406,0.21
303,1407,0.09
303,1407,0.09
303,1407,0.03
303,1407,0.09
303,1409,0.15
304,54,0.08
304,680,0.04
304,680,0.23
304,683,0.13
304,683,0.05
304,683,0.15
304,683,0.09
304,683,0.1
304,684,0.33
304,685,0.14
304,686,0.06
304,686,0.34
304,687,0.11
304,688,0.35
304,688,0.12
304,689,0.22
304,696,0.05
304,727,0.4
304,728,0.32
304,728,0.23
304,728,0.16
304,729,0.15
304,729,0.14
304,729,0.05
304,738,0.35
304,738,0.02
304,747,0.21
304,760,0.08
304,760,0.26
304,778,4.98
304,779,0.19
304,781,0.23
304,782,0.1
304,787,4.82
305,50,0.73
305,51,0.3
305,51,0.1
305,52,0.51
305,53,0.05
305,63,0.14
305,63,0.47
305,66,0.12
305,86,0.08
305,487,0.68
305,488,0.12
305,488,0.19
305,488,0.01
305,488,0.1
305,489,0.41
305,553,0.12
305,554,0.22
305,627,0.17
305,628,0.16
305,628,0.02
305,628,0.06
305,630,0.21
305,630,0.07
305,634,0.1
305,635,0.27
305,635,0.23
305,635,0.07
305,636,0.09
305,655,0.24
305,655,0.12
305,655,0.1
305,658,0.3
305,658,0.01
305,659,0.08
305,659,0.05
305,659,0.09
305,660,0.39
305,661,0.09
305,661,0.03
305,662,0.12
305,662,0.14
305,662,0.03
305,662,0.07
305,662,0.2
305,662,0.1
305,662,0.02
305,663,0.23
305,666,0.19
305,666,0.12
305,666,0.04
305,667,0.07
305,667,0.08
305,668,0.0
305,668,0.14
305,726,0.3
305,726,0.08
305,726,0.01
305,727,0.06
305,727,0.01
305,772,0.2
305,773,0.15
305,773,0.15
305,781,0.18
305,781,0.07
305,782,0.16
305,782,0.13
305,787,0.11
305,787,0.09
305,787,0.12
305,837,0.1
305,881,0.09
305,882,0.04
305,882,0.15
305,882,0.07
305,882,0.32
305,883,0.27
305,883,0.15
305,883,0.01
305,883,0.14
305,883,0.1
305,886,0.27
305,931,0.78
305,931,0.01
305,931,0.05
305,932,0.14
305,974,0.07
305,974,0.07
305,975,0.16
305,975,0.18
305,975,0.16
305,1005,0.26
305,1006,0.29
305,1007,0.09
305,1007,0.1
305,1009,0.13
305,1009,0.1
305,1009,0.02
305,1010,0.04
305,1010,0.04
305,1019,0.03
305,1043,0.17
305,1043,0.07
305,1100,0.15
305,1101,0.1
305,1149,0.05
305,1154,0.04
305,1154,0.1
305,1154,0.04
305,1154,0.05
305,1154,0.12
305,1157,0.06
305,1157,0.3
305,1158,0.06
305,1158,0.18
305,1158,0.09
305,1159,0.06
305,1255,0.41
305,1255,0.1
305,1256,0.04
305,1256,0.22
305,1257,0.07
305,1274,0.39
305,1274,0.03
305,1307,0.13
305,1308,0.22
305,1308,0.1
305,1309,0.18
305,1309,0.06
305,1309,0.14
305,1309,0.1
305,1309,0.1
305,1310,0.2
305,1328,0.14
305,1329,0.04
305,1329,0.15
305,1330,0.05
305,1398,0.29
305,1399,0.22
305,1399,0.02
305,1400,0.32
305,1400,0.2
305,1400,0.04
305,1401,0.12
305,1402,0.35
305,1402,0.12
305,1402,0.07
305,1402,0.11
305,1403,0.35
305,1403,0.21
305,1404,0.37
