DayOfYear,MinuteOfDay,Duration
54,744,311.0
54,704,312.5
54,608,435.5
54,600,387.5
54,188,1034.5
54,116,214.0
54,104,18.0
54,100,195.0
54,99,17.5
54,98,16.5
54,86,417.0
54,86,29.5
54,85,30.0
54,84,27.0
54,72,178.5
54,64,316.5
53,1332,1311.0
53,1323,439.0
53,1322,22.5
53,1308,819.5
53,1298,437.5
53,1252,428.0
53,1249,79.5
53,1085,225.5
53,622,302.0
53,620,30.0
53,520,983.0
53,515,220.0
53,256,16.5
53,255,17.5
53,84,489.0
52,1335,867.0
52,1331,335.5
52,1328,119.0
52,1327,281.0
52,1326,306.0
52,1326,1431.0
52,1293,32.0
52,1128,110.0
52,1123,262.5
52,1101,225.0
52,1097,337.0
52,1092,257.0
52,944,93.0
52,940,103.5
52,939,93.5
51,1337,518.0
51,1326,656.0
51,1326,335.5
51,1151,384.0
51,1145,279.5
51,1122,1121.0
51,1120,1730.5
51,761,19.5
51,760,19.5
50,1279,978.5
50,1274,226.5
50,1274,574.0
50,1273,1431.0
50,71,1730.5
49,341,16.5
48,345,365.5
48,336,398.5
48,325,485.0
48,323,12.0
48,86,1431.0
47,941,1730.5
47,939,501.5
47,938,128.5
47,181,306.0
47,163,1524.0
47,140,854.5
47,119,605.0
47,119,152.5
47,12,173.5
46,1431,1794.0
46,1429,465.5
46,1426,434.5
46,1350,510.5
46,879,489.0
46,873,410.5
46,869,107.5
45,1158,465.5
45,1149,447.0
45,928,19.0
45,250,520.0
45,238,336.5
45,238,1753.0
45,115,1554.5
45,96,1100.0
45,96,2432.0
44,1381,368.0
44,1378,131.5
44,1357,502.5
44,1355,159.5
44,1314,1326.0
44,1313,214.0
44,1309,11.5
44,1303,283.0
44,1303,427.0
44,1295,327.0
44,1294,310.0
44,1294,243.5
44,1293,244.5
44,1287,8.0
44,1287,19.0
44,1271,281.5
44,1271,13.0
44,1270,22.5
44,1269,30.0
44,1268,15.5
44,1267,17.5
44,1266,27.0
44,1265,19.0
44,1264,11.0
44,1255,688.0
44,1249,162.5
44,1245,267.5
44,1239,314.0
44,1236,162.0
44,1235,60.0
44,1231,199.5
44,1222,259.0
44,1210,535.5
44,1207,171.5
44,1199,233.5
44,1181,551.0
44,1164,1730.5
44,1164,554.0
44,1161,108.0
44,1161,184.0
44,1161,516.5
44,1158,221.5
44,1154,384.0
44,1119,820.0
44,1115,237.5
44,1109,245.0
44,874,30.0
44,867,320.5
44,43,68.0
44,27,1176.5
44,22,79.5
44,14,460.0
44,14,666.0
44,12,516.0
44,10,349.5
44,9,13.0
44,2,422.5
43,1245,28.0
43,1245,7.5
43,1244,21.0
43,1243,29.5
43,1235,324.0
43,1235,489.5
43,1227,399.0
43,1225,170.5
43,1084,474.0
43,1006,30.0
43,1005,27.0
43,1004,11.5
43,1004,30.0
43,1003,29.0
43,1003,14.5
43,1002,29.5
43,1001,8.0
43,1001,23.5
43,1000,23.5
43,999,18.0
43,998,20.0
43,997,15.5
43,996,30.0
43,991,359.0
43,990,8.0
43,2,394.0
42,1435,394.0
42,1429,155.5
42,1427,94.5
42,1409,368.0
42,1408,15.0
42,1407,11.5
42,1400,435.0
42,1119,1111.0
42,1115,268.5
42,927,38.0
42,926,17.0
42,880,399.0
42,877,242.5
42,106,197.0
41,1341,152.0
41,819,396.5
41,819,34.5
41,42,413.0
41,32,546.0
40,1214,138.5
40,1211,754.5
40,1207,259.5
40,1202,305.5
40,133,495.5
40,123,603.0
38,1291,15.5
38,1287,241.0
38,1244,23.5
38,1134,554.0
38,1133,502.5
38,95,705.5
38,15,269.5
37,1230,144.5
37,1224,342.5
37,1220,313.0
37,1217,838.5
36,1170,838.5
36,1165,257.0
36,1159,335.5
36,863,30.5
36,863,27.5
36,862,30.0
36,862,17.0
36,861,13.5
36,860,30.0
36,860,3.0
36,860,16.5
36,860,16.5
36,858,30.5
36,858,29.5
36,856,28.0
36,856,6.5
36,856,9.0
36,856,24.5
36,855,26.0
36,854,29.5
36,854,15.5
36,853,30.0
36,853,17.5
36,852,19.0
36,852,30.0
36,852,7.0
36,851,18.5
36,850,29.5
36,758,30.0
36,691,93.0
36,655,92.5
36,653,62.0
36,653,140.0
36,653,140.5
36,653,97.0
36,650,208.0
36,541,17.0
35,1329,30.0
35,1328,15.5
35,1327,18.0
35,1326,9.0
35,1321,319.0
35,1316,315.5
35,1316,367.0
35,1313,75.0
35,1151,384.0
35,1076,484.0
35,1063,379.0
35,1033,535.5
35,1002,272.0
35,847,173.0
35,840,124.5
35,835,197.5
35,832,120.0
35,831,77.5
35,829,140.0
35,47,78.5
35,43,457.5
35,42,192.0
34,1163,903.5
34,1059,401.0
34,1053,317.5
34,966,190.5
34,964,151.0
34,931,1108.5
34,930,2055.0
34,907,19.0
34,906,29.5
34,906,8.5
34,906,30.0
34,906,15.0
34,905,28.0
34,904,13.0
34,903,30.0
34,902,13.5
34,901,12.0
34,900,30.5
34,900,7.0
34,900,25.5
34,899,30.0
34,897,30.0
34,897,29.5
34,897,10.5
34,896,14.5
34,895,16.5
34,888,463.0
34,322,19.5
34,321,24.5
34,321,30.0
34,308,669.5
34,258,376.0
34,258,243.0
34,257,1216.0
34,247,476.5
34,246,30.0
34,246,1730.5
34,246,509.0
33,564,141.0
33,559,83.5
33,557,161.5
33,554,179.5
33,550,208.5
33,550,150.0
33,547,137.0
33,547,3.5
33,547,3.0
33,538,117.5
33,535,140.5
33,61,12.0
33,55,379.5
33,51,260.0
33,50,133.5
33,46,274.5
33,46,245.0
33,45,36.0
33,41,237.0
32,1426,155.0
32,1183,30.0
32,1144,202.5
32,1132,29.0
32,1131,27.5
32,1130,24.5
32,1129,24.5
32,1081,1289.0
32,888,237.0
32,888,217.5
32,888,263.5
32,888,390.5
32,888,219.5
32,888,223.0
32,887,227.5
32,887,237.0
32,887,66.0
32,887,279.0
32,887,172.0
32,887,62.5
32,887,113.5
32,887,180.5
32,887,196.5
32,887,170.5
32,887,286.0
32,887,133.0
32,880,356.5
32,877,217.5
32,875,128.5
32,873,162.0
32,873,188.0
32,825,161.5
32,816,403.5
32,812,221.0
32,803,430.5
32,801,193.0
32,801,3.0
32,799,184.0
32,794,194.0
32,792,76.0
32,791,67.0
32,788,85.5
32,786,60.5
32,784,82.5
32,780,164.5
32,776,167.5
32,772,233.0
32,770,96.5
32,767,96.0
32,765,120.0
32,763,110.5
32,162,976.5
31,1085,377.5
31,1080,648.5
31,751,277.5
31,747,78.5
31,733,329.0
31,731,120.0
31,729,245.5
30,892,55.0
29,1027,716.0
29,47,402.0
29,46,509.0
29,27,473.0
28,1433,14.5
28,1381,30.0
28,1380,29.5
28,1379,20.5
28,1378,30.0
28,1378,27.5
28,1377,30.0
28,1377,8.5
28,1376,9.0
28,1376,26.0
28,1375,11.5
28,1374,25.0
28,1374,30.0
28,1374,10.5
28,1373,17.5
28,1372,28.5
28,1371,19.5
28,1370,30.0
28,1370,30.5
28,1369,30.0
28,1369,30.0
28,1369,30.5
28,1369,27.5
28,1368,13.5
28,1368,13.0
28,1366,20.0
28,1365,25.5
28,1364,30.0
28,1364,29.0
28,1364,6.5
28,1364,30.0
28,1363,22.0
28,1362,28.5
28,1361,24.5
28,1361,24.5
28,1359,28.5
28,1358,13.0
28,1357,30.0
28,1357,11.5
28,1357,30.0
28,1356,9.0
28,1355,19.5
28,1353,30.0
28,1352,30.5
28,1351,10.0
28,1351,21.5
28,1351,15.0
28,1350,28.5
28,1350,26.0
28,1350,13.5
28,1349,24.5
28,1348,29.0
28,1347,28.0
28,1347,23.5
28,1346,21.5
28,1337,18.0
28,1336,29.0
28,1335,18.5
28,1332,27.0
28,1331,1730.5
28,1112,288.5
28,1106,456.0
28,936,45.0
28,932,483.0
28,930,106.5
28,929,162.5
28,928,360.5
28,927,385.0
28,926,260.5
28,917,205.0
28,914,285.5
28,800,388.0
28,173,220.5
28,168,199.5
28,168,479.5
28,165,129.5
27,1390,472.5
27,773,391.0
27,759,247.5
27,746,674.0
27,661,166.5
27,29,459.5
27,19,606.5
27,16,842.0
26,1201,382.0
26,1201,8.0
26,1191,548.5
26,1135,246.5
26,1098,141.5
26,1080,976.5
26,911,129.5
25,1329,1730.5
25,1314,360.0
25,1314,842.0
25,1294,30.0
24,1424,236.0
24,1215,101.0
24,1214,106.5
24,1214,3.5
24,1214,3.5
24,676,73.0
24,675,45.0
24,675,17.5
24,151,117.5
23,1402,360.0
23,910,449.5
23,909,678.5
23,909,74.5
23,908,397.5
22,1299,402.0
22,630,9.0
22,628,24.0
22,1,27.5
22,1,7.0
22,0,22.5
21,1434,178.0
21,1434,10.0
21,1161,842.0
21,827,509.0
21,820,527.0
21,807,727.5
21,449,226.0
20,1159,142.5
20,1081,675.0
20,1056,1730.5
20,1052,119.5
20,1051,30.0
20,1043,453.0
20,1043,15.5
20,1042,842.0
20,1028,360.0
20,1027,429.0
20,1009,338.5
20,264,279.5
20,262,8.5
20,262,9.0
20,261,80.0
20,207,33.5
20,197,29.5
20,196,171.0
20,193,831.0
20,167,797.5
20,164,212.0
20,163,275.5
19,192,275.5
19,169,443.0
19,167,60.0
19,167,842.0
18,1153,19.0
18,1127,15.5
18,1108,1489.0
18,1108,10.5
18,1108,10.0
18,1101,7.5
18,1101,8.0
18,1095,606.5
18,1095,15.5
18,1092,22.5
18,1086,450.0
18,1086,3.5
18,1086,3.5
18,1083,152.5
18,1079,377.5
18,1078,3.5
18,973,30.0
18,183,732.0
17,1395,1730.5
17,1348,208.5
17,1348,12.0
17,1347,3.5
17,1343,469.5
17,1343,15.5
16,1436,15.5
16,1096,79.0
16,1096,3.0
16,1096,3.5
16,1039,65.5
16,982,842.0
16,981,60.0
16,837,18.0
16,837,3.5
16,831,588.0
16,826,247.0
16,825,126.0
16,825,71.0
16,824,386.5
16,824,11.0
16,824,3.5
16,819,10.0
16,817,341.5
16,155,5.5
16,134,9.5
15,1416,842.0
15,1413,155.0
15,1411,783.0
15,1129,453.0
15,1061,516.5
15,1055,285.0
15,741,519.0
15,741,10.0
15,741,3.5
15,731,426.0
15,646,30.0
15,157,251.0
15,156,778.0
14,1387,280.0
14,1307,519.0
14,1307,10.0
14,1300,3.5
14,1239,426.0
14,914,515.5
14,911,376.0
14,909,83.5
14,903,277.0
14,116,61.5
14,74,60.0
14,67,199.0
14,61,332.0
14,60,1150.0
13,1116,1058.0
13,1107,583.5
13,1104,702.5
13,263,34.0
13,263,11.5
13,176,148.0
13,169,179.0
13,128,878.5
13,116,353.0
13,81,437.0
13,66,655.5
12,1425,56.5
12,1112,453.0
12,1063,686.0
11,1127,308.5
11,1127,1730.5
10,743,118.0
9,1427,182.5
9,1414,107.0
9,1413,154.0
9,1352,30.0
9,1176,119.5
9,760,29.5
8,705,807.5
8,705,22.5
8,693,968.0
8,693,9.5
8,195,182.5
8,192,143.0
8,191,107.0
8,188,154.0
8,187,70.0
8,186,134.5
8,184,143.5
8,27,12.0
8,25,26.5
8,25,29.5
8,24,29.0
8,24,11.5
8,23,7.5
8,22,11.0
8,22,30.5
8,22,30.0
8,21,29.5
8,21,27.0
8,20,30.0
8,20,3.5
8,19,13.0
8,18,9.0
8,18,23.0
8,18,29.5
8,15,28.5
8,13,29.5
8,12,30.0
8,11,30.0
8,10,26.0
8,10,19.0
8,9,9.0
8,9,5.0
8,8,30.0
8,8,10.5
8,6,30.5
8,6,30.5
8,5,29.5
8,4,30.0
8,2,29.5
7,1403,1025.5
7,1392,22.5
7,1382,537.5
7,1371,131.5
7,1371,1730.5
7,356,274.5
7,355,265.5
7,355,713.0
7,263,81.5
7,263,68.5
7,250,318.0
7,226,104.0
7,131,370.5
7,119,542.5
7,118,241.0
6,1388,70.5
6,1351,585.0
6,1351,277.0
6,1287,241.0
6,1278,136.0
6,1116,40.0
6,1111,309.5
6,1020,1730.5
6,977,2.0
6,977,1.5
6,167,104.0
6,163,244.5
5,1392,8.5
5,1391,26.0
5,1380,553.0
5,1380,11.5
5,1378,30.0
5,1238,26.0
5,1234,29.5
5,1232,30.0
5,1232,12.0
5,1232,21.5
5,1231,30.0
5,1230,10.5
5,1229,8.5
5,1229,16.0
5,1227,25.0
5,1227,29.5
5,1226,30.0
5,1225,30.0
5,1225,30.5
5,1223,30.0
5,1223,6.0
5,1222,29.0
5,1220,17.5
5,1218,116.5
5,1217,7.5
4,1316,314.5
4,1311,252.0
4,1311,1730.5
4,1239,320.0
4,1235,42.0
4,1216,92.0
4,1211,76.0
4,1206,300.0
4,1205,33.0
4,1186,323.0
4,986,214.5
4,986,265.0
4,986,3.5
4,986,3.5
4,818,184.5
4,818,10.0
4,115,93.5
4,87,77.0
4,56,274.5
3,1435,252.0
3,1428,484.5
3,1409,842.0
3,1409,301.5
3,1407,189.5
3,1381,281.0
3,1378,373.5
3,1377,64.0
3,1376,121.5
3,1374,325.5
3,1320,52.5
3,1320,322.0
3,1319,30.0
3,1306,2102.5
3,1306,1317.0
3,1305,453.0
3,1218,30.0
3,1218,30.0
3,1218,30.0
3,1217,30.5
3,1216,30.5
3,1211,30.5
3,1211,6.5
3,1190,74.5
3,1050,383.0
3,1043,400.0
3,1041,7.0
3,1029,709.0
3,283,176.0
3,275,386.0
3,274,68.5
3,271,239.0
3,215,484.5
3,201,12.0
3,200,7.5
3,200,485.5
3,193,341.0
3,180,139.0
3,180,10.0
3,180,10.0
2,1431,28.5
2,1430,17.0
2,1430,24.5
2,1429,29.0
2,1429,11.5
2,1427,30.0
2,1427,25.0
2,1427,30.5
2,1427,29.5
2,1427,12.0
2,1425,30.0
2,1425,5.0
2,1425,19.5
2,1423,30.0
2,1423,8.0
2,1422,30.5
2,1422,3.0
2,1420,15.0
2,1419,29.5
2,1418,15.0
2,1418,7.0
2,1418,29.0
2,1416,25.5
2,1416,26.0
2,1416,6.0
2,1415,16.0
2,1414,6.0
2,1413,29.0
2,1413,10.0
2,1412,28.0
2,1412,18.0
2,1411,30.0
2,1410,27.5
2,1410,10.0
2,1409,27.0
2,1409,16.5
2,1408,22.0
2,1407,25.0
2,1406,23.0
2,1405,22.5
2,1405,16.0
2,1405,12.5
2,1404,28.0
2,1403,30.0
2,1403,9.0
2,1402,30.0
2,1402,8.0
2,1401,30.0
2,1400,30.5
2,1399,27.0
2,1398,14.0
2,1398,6.5
2,1397,12.5
2,1397,4.5
2,1397,23.0
2,1396,29.0
2,1395,22.0
2,1395,24.5
2,1394,11.0
2,1394,14.0
2,1393,29.5
2,1393,26.0
2,1392,30.0
2,1392,26.5
2,1391,29.0
2,1390,12.5
2,1390,29.5
2,1390,4.0
2,1389,27.0
2,1388,13.0
2,1388,18.5
2,1388,29.5
2,1387,16.0
2,1386,14.5
2,1385,7.0
2,1384,30.0
2,1383,30.0
2,1382,29.5
2,1381,22.0
2,1381,14.0
2,1373,382.0
2,1373,33.0
2,1373,669.5
2,1297,29.0
2,1297,28.5
2,1297,9.0
2,1294,30.0
2,1293,27.5
2,1293,23.0
2,1293,19.5
2,1292,13.0
2,1292,20.0
2,1291,29.5
2,1290,28.0
2,1288,12.5
2,1287,12.0
2,1287,22.0
2,1285,30.0
2,1284,9.0
2,1283,30.5
2,1283,26.5
2,1282,21.5
2,1281,24.0
2,1280,25.0
2,1280,29.5
2,1279,25.5
2,1279,29.0
2,1276,19.5
2,1275,26.5
2,1274,15.5
2,1273,15.5
2,1273,26.0
2,1272,27.5
2,1272,14.0
2,1265,407.5
2,1264,115.0
2,1211,222.5
2,1211,32.5
2,1082,781.5
2,1081,1730.5
2,24,931.5
1,1382,916.0
1,1369,596.5
1,1033,21.0
1,1032,17.5
1,1031,21.5
1,1031,25.5
1,1031,30.0
1,1031,12.5
1,1031,24.5
1,1030,18.0
1,1030,29.5
1,1030,27.5
1,1029,18.5
1,1028,327.5
1,1027,30.0
1,1022,3.0
1,1022,3.5
1,1020,371.5
1,1018,316.0
1,1018,10.0
1,1,174.5
365,1439,4071.5
365,1437,376.0
365,1436,146.5
365,1422,361.5
365,1411,343.0
365,1401,62.0
365,1400,60.5
365,1384,32.5
365,1384,38.5
365,1130,254.0
365,623,690.5
365,623,10.0
365,126,76.0
365,125,40.5
365,88,127.5
365,81,298.0
365,75,168.0
364,1366,998.0
364,1327,626.5
364,1324,505.0
364,1127,147.0
364,1122,584.5
364,1021,15.0
364,1020,7.5
364,1016,409.0
364,1004,732.5
364,416,597.0
364,203,374.5
364,202,265.5
364,199,194.5
364,191,75.0
364,189,247.0
364,96,30.5
363,1384,231.0
363,1384,374.5
363,1384,393.5
363,1375,518.5
363,1137,23.0
363,1137,30.0
363,1136,26.5
363,1135,3.5
363,1134,28.0
363,1133,14.0
363,1133,4.0
363,1133,17.0
363,1133,18.0
363,1132,29.0
363,1131,18.0
363,1131,30.0
363,1130,30.5
363,1128,29.0
363,1128,30.0
363,1128,18.5
363,1127,30.0
363,1126,17.0
363,1125,16.5
363,1122,267.5
363,1066,192.5
363,1066,10.0
363,947,1730.5
363,308,831.0
363,307,110.0
363,209,573.0
363,177,86.0
363,176,52.5
363,130,10.5
363,91,1178.5
363,91,970.0
363,91,1299.0
363,56,1278.0
363,12,364.5
362,1333,246.0
362,1324,442.5
362,1322,155.0
362,995,309.5
362,995,386.0
362,973,161.0
362,972,254.5
362,967,1025.5
362,956,3.5
362,956,3.0
362,955,730.5
362,950,317.5
362,950,21.0
362,253,373.0
362,252,547.0
362,97,339.0
362,94,140.5
362,85,527.0
362,77,317.0
362,67,1600.0
362,60,272.0
362,52,536.5
362,51,8.0
362,42,240.5
362,25,290.5
362,25,348.0
362,25,277.0
362,9,924.5
361,1435,277.0
361,1401,348.0
361,1347,231.0
361,1347,10.0
361,1314,377.0
361,1181,510.5
361,1131,491.0
361,1131,366.5
361,1130,1579.5
361,1129,489.5
361,1128,1115.0
361,1126,869.0
361,1086,651.0
361,1085,277.5
361,1068,340.5
361,1047,415.0
361,984,22.5
361,983,19.0
361,983,12.5
361,955,452.5
361,67,147.5
360,1298,330.0
360,1296,139.5
360,1286,177.0
360,1281,411.5
360,1277,633.5
360,1265,562.5
360,1238,15.5
360,1237,3.5
360,1236,460.5
360,1234,159.0
360,1234,3.5
360,1225,645.0
360,1225,5.0
360,1225,3.5
360,1217,309.0
360,1217,12.0
360,1216,16.5
360,1003,573.0
360,993,401.5
360,984,415.5
360,968,356.5
360,955,588.0
360,947,351.0
360,924,383.5
360,916,287.5
360,907,256.5
360,854,517.5
360,848,395.5
360,843,395.0
360,843,420.5
360,93,610.5
360,5,690.5
359,1383,1040.5
359,1367,315.5
359,1364,24.0
359,1357,411.0
359,1341,837.0
359,1327,329.0
359,1306,111.0
359,1306,95.0
359,1281,134.0
359,1278,260.0
359,1275,65.5
359,1275,114.5
359,1244,168.0
359,1244,228.5
359,1243,727.0
359,1011,457.5
359,936,360.0
359,898,1711.0
359,898,342.0
359,187,862.0
358,1420,420.5
358,1418,70.0
358,1156,110.0
358,1031,110.5
358,416,27.5
358,416,17.0
358,415,5.0
358,414,15.5
358,413,30.0
358,413,8.0
358,413,23.0
358,412,7.5
358,411,19.5
358,410,23.0
358,410,10.0
358,410,28.0
358,409,18.0
358,409,6.0
358,403,30.5
358,402,22.0
358,402,29.5
358,402,20.0
358,402,15.0
358,401,12.0
358,401,29.5
358,401,8.0
358,401,7.5
358,401,4.0
358,400,26.5
358,400,6.5
358,398,30.0
358,398,7.5
358,397,11.5
358,397,3.5
358,397,10.5
358,396,19.5
358,396,30.0
358,395,21.0
358,395,7.5
358,394,30.5
358,394,30.0
358,394,15.0
358,394,30.0
358,393,30.0
358,391,26.5
358,391,7.5
358,391,30.0
358,391,24.0
358,259,336.5
358,259,195.0
358,244,620.0
358,230,498.0
358,230,438.0
358,158,473.0
358,158,158.0
358,152,116.5
358,114,89.0
358,98,383.5
358,98,13.5
358,93,51.5
358,92,82.5
358,87,162.0
358,85,256.0
358,83,347.0
357,1284,4546.0
357,1264,643.5
357,1211,305.0
357,1205,129.5
357,1204,274.5
357,1201,438.0
357,1190,439.0
357,1175,177.0
357,1173,201.5
357,1170,99.0
357,1110,798.0
357,1076,213.5
357,1062,238.0
357,1054,425.0
357,1051,144.5
357,967,30.0
357,967,3.5
357,407,51.0
357,405,28.0
357,405,17.0
357,405,24.5
357,404,16.0
357,403,19.5
357,403,30.0
357,403,11.0
357,402,22.5
357,402,26.5
357,402,30.0
357,401,27.0
357,401,26.5
357,400,24.0
357,400,7.0
357,400,29.5
357,400,30.5
357,400,8.5
357,399,30.5
357,399,5.0
357,399,21.0
357,399,30.0
357,399,21.0
357,398,19.5
357,398,7.0
357,397,13.0
357,396,30.0
357,396,14.0
357,395,16.0
357,395,18.0
357,394,25.0
357,393,16.5
357,393,26.0
357,393,19.5
357,393,7.0
357,391,22.5
357,390,24.5
357,390,4.5
357,388,30.0
357,388,17.0
357,387,24.5
357,387,4.0
357,386,24.5
357,386,19.0
357,386,8.0
357,386,29.5
357,385,17.5
357,384,30.0
357,382,28.5
357,382,5.5
357,382,3.5
357,381,23.5
357,380,15.0
357,380,30.0
357,380,30.0
357,380,26.0
357,378,26.5
357,377,30.0
357,377,15.0
357,376,10.5
357,376,19.0
357,370,331.0
357,370,10.0
356,1336,55.0
356,1100,518.5
356,1083,22.5
356,1083,19.0
356,1083,24.0
356,1083,30.0
356,996,303.5
356,903,250.5
356,891,368.5
356,891,6.5
356,891,29.5
356,875,93.5
356,218,204.5
356,216,199.0
356,212,170.0
356,211,135.5
356,210,7.5
356,149,145.5
356,143,580.0
356,142,273.0
356,141,9.5
356,139,29.5
356,138,30.0
356,136,29.5
356,136,15.0
356,136,22.5
356,135,29.5
356,132,146.0
356,129,80.0
356,128,20.0
356,124,135.0
356,121,93.0
356,120,24.5
356,116,225.5
356,106,298.5
356,105,375.0
356,103,170.5
356,103,491.5
356,102,1782.0
356,100,281.0
355,1401,517.5
355,1396,23.5
355,1390,408.5
355,1385,273.0
355,1197,30.5
355,1196,4.5
355,1196,20.0
355,1195,22.0
355,1194,16.0
355,1194,12.0
355,1193,30.5
355,1192,19.5
355,1192,11.0
355,1190,387.0
355,1154,17.5
355,1142,1789.0
355,1136,13.0
355,1136,8.0
355,1136,27.0
355,1134,28.0
355,1134,30.0
355,1134,9.0
355,1133,27.0
355,1133,15.0
355,1133,29.5
355,1132,11.0
355,1132,17.5
355,1131,24.0
355,1131,30.0
355,1131,30.0
355,1131,5.5
355,1130,6.0
355,1129,16.5
355,1129,30.0
355,1128,30.0
355,1126,29.5
355,1126,13.5
355,1125,30.0
355,1125,11.0
355,1125,11.5
355,1124,28.0
355,1124,16.5
355,1123,29.0
355,1123,30.0
355,1122,20.0
355,1121,19.5
355,1121,29.5
355,1121,20.0
355,1120,14.0
355,1120,15.0
355,1120,19.5
355,1117,165.5
355,1116,30.5
355,1116,17.0
355,1115,18.5
355,1114,19.0
355,1113,27.0
355,1112,21.5
355,1112,24.0
355,1111,27.0
355,1106,254.0
355,1105,18.0
355,1102,29.0
355,1101,30.0
355,1101,9.0
355,1100,4.5
355,1100,15.0
355,1099,21.5
355,1098,29.0
355,1098,30.5
355,1097,24.0
355,1097,8.5
355,1096,5.5
355,1091,356.5
355,1090,511.5
355,879,27.5
355,877,21.5
355,876,13.5
355,876,21.0
355,875,15.0
355,873,30.0
355,861,793.0
355,858,245.0
355,856,26.0
355,856,261.0
355,55,11.5
355,54,16.0
355,54,25.5
355,54,29.5
355,54,10.5
355,54,4.5
355,54,24.0
355,54,19.0
355,53,29.5
355,52,17.5
355,52,19.0
355,52,11.0
355,52,30.0
355,52,30.5
355,51,24.5
355,50,13.5
355,50,14.0
355,50,27.5
355,49,15.5
355,49,30.5
355,48,24.0
355,48,30.5
355,47,30.0
355,47,7.5
355,47,9.0
355,46,29.5
355,46,24.5
355,46,24.5
355,46,15.0
355,46,27.0
355,46,11.5
355,46,27.5
355,45,29.5
355,45,6.5
355,44,18.5
355,44,21.0
355,43,29.5
355,43,30.0
355,43,9.0
355,43,20.0
355,43,11.0
355,42,29.0
355,42,30.0
355,40,29.5
355,40,8.0
355,40,12.0
355,39,23.0
355,38,30.0
355,38,4.0
355,37,6.0
355,37,16.5
355,36,27.5
355,35,25.0
355,34,29.5
355,33,30.5
355,31,30.0
355,31,28.0
355,30,30.0
355,29,10.0
355,28,29.5
355,27,15.0
355,27,9.0
355,26,10.5
355,25,96.0
355,24,13.5
354,1411,13.5
354,1271,24.0
354,1270,23.0
354,1270,29.5
354,1269,35.0
354,1265,195.5
354,1259,325.0
354,1249,59.5
354,1214,511.5
354,1205,556.0
354,1205,29.5
354,1189,29.5
354,1181,329.5
354,1175,321.5
354,1175,3.0
354,1175,3.5
354,1132,169.5
354,1131,11.0
354,855,3.5
354,855,3.5
354,851,499.5
354,850,8.0
354,850,3.0
354,846,3.0
354,846,3.5
354,842,333.5
354,841,701.0
354,841,287.5
354,841,6.5
354,663,3.5
354,661,139.5
354,659,344.0
354,659,8.0
353,1396,453.0
352,1376,29.5
352,1376,26.5
352,1376,18.0
352,1375,11.5
352,1375,6.5
352,1374,30.0
352,1374,30.0
352,1372,25.0
352,1371,23.5
352,1371,21.5
352,1371,18.0
352,1371,29.5
352,1370,30.0
352,1368,30.0
352,1366,30.5
352,1366,29.5
352,1366,30.0
352,1364,26.0
352,1363,23.5
352,1360,121.0
352,1360,17.5
352,1360,237.5
352,1359,375.5
352,1357,241.0
352,1327,138.5
352,1326,15.0
352,1318,362.5
352,1312,208.0
352,1312,63.0
352,67,19.5
352,64,28.5
352,63,29.5
352,62,30.0
352,62,11.0
352,13,761.5
351,1439,63.0
351,1434,317.5
350,1421,30.0
350,1420,24.0
350,1420,29.0
350,1419,28.5
350,1419,17.5
350,1418,22.0
350,1417,30.0
350,1416,30.0
350,1415,26.0
350,1415,30.5
350,1415,27.0
350,1413,29.0
350,1412,30.0
350,1412,27.0
350,1412,28.5
350,1412,30.0
350,1412,27.5
350,1410,30.5
350,1410,21.5
350,1410,26.5
350,1408,21.0
350,1407,29.5
350,1407,30.0
350,1407,30.0
350,1406,29.0
350,1405,30.0
350,1404,27.5
350,1403,28.5
350,1401,29.5
350,1400,27.5
350,1400,29.5
350,1399,29.5
350,1398,26.0
350,1397,25.0
350,1397,22.5
350,1397,27.0
350,1396,10.0
350,1395,30.0
350,1394,30.0
350,1393,29.5
350,1392,14.5
350,1392,28.5
350,1391,30.0
350,1390,30.0
350,1388,30.0
350,1387,30.0
350,1387,20.0
350,1385,27.5
350,1384,29.5
350,1384,23.0
350,1383,30.0
350,1381,30.0
350,1372,529.0
350,1372,63.0
350,1371,30.5
350,1370,7.0
350,1308,30.0
350,1308,19.0
350,1307,29.0
350,1306,30.0
350,1305,29.0
350,1304,30.0
350,1304,13.5
350,1304,18.5
350,1303,28.0
350,1302,18.5
350,1290,529.0
350,1289,1156.0
350,981,261.0
350,980,3.0
350,972,452.0
350,972,29.0
350,966,268.5
350,966,18.0
350,828,15.0
350,825,875.5
350,822,261.0
349,1357,268.5
349,1357,7.5
349,1271,694.0
349,1259,856.0
349,1258,134.0
349,1238,484.0
349,1225,224.5
349,1221,302.5
349,1221,73.5
349,1218,90.0
349,1216,311.0
349,1214,23.5
349,1204,646.5
349,757,123.0
349,152,145.5
349,152,30.0
349,143,213.0
349,143,33.0
349,140,6.5
348,8,144.5
348,6,38.5
347,1438,458.0
347,1438,8.0
347,1429,25.5
347,1350,535.5
347,1349,10.5
347,1349,745.0
347,607,268.5
347,607,7.5
346,1419,104.0
346,1416,71.5
346,1413,162.0
346,1413,102.5
346,1413,107.0
346,1379,469.5
346,1378,17.5
346,1343,19.5
346,1263,7.5
346,1256,466.5
346,1256,14.0
346,1253,160.0
346,1243,504.0
346,1243,63.0
346,1239,112.0
346,1239,15.0
346,764,30.0
346,755,77.5
346,752,61.0
345,1197,29.5
345,1196,30.0
